latency,predicted_label,sentence,true_label,year
1.0806539058685303,0,the ratio of wealth to income likely declined again in the second quarter as equity prices declined on balance and house prices continued to fall.,,2008
2.2559289932250977,0,over the intermeeting period the expected path of monetary policy over the next year as measured by money market futures rates tilted down sharply primarily in response to softerthanexpected economic data releases.,,2008
0.9743921756744385,0,however economic news in these economies was generally less downbeat than in the united states leading to expectations of greater monetary easing in the united states than elsewhere.,,2008
1.4755148887634277,2,the staff projection prepared for the meeting pointed to modest expansion in real gdp in the first half of 2008 followed by a slight slowdown in growth in the second half when several factors were likely to restrain spending including lower household wealth slower real income growth due to sharply higher oil prices and tight credit conditions.,,2008
1.5715408325195312,1,consistent with the higher expected path for policy and easing of safehaven demands yields on nominal treasury coupon securities rose substantially over the period and the treasury yield curve flattened.,,2008
1.189333200454712,0,although the decision was largely anticipated the policy statement was reportedly viewed by investors as placing more emphasis on the downside risks to growth than they had anticipated.,,2008
1.2347090244293213,0,strains on the financial system and their interactions with housing developments and the real economy more broadly continued to restrain aggregate demand and pose substantial downside risks to the expected path for economic activity.,,2008
1.5433201789855957,2,the system open market account manager and the secretary will keep the committee informed of ongoing developments regarding the systems balance sheet that could affect the attainment over time of the committees objectives of maximum employment and price stability.,,2008
1.1573681831359863,2,on balance however participants emphasized that appropriate monetary policy combined with effective communication of the committees commitment to price stability would foster price stability over time.,,2008
0.46726298332214355,0,recent substantial declines in the prices of oil and other commodities should help to contain broader price pressures in coming quarters.,,2008
2.25126314163208,0,the recent declines in interest rates had spurred a surge in applications for mortgage refinancing and would limit the upward resets on the rates on outstanding adjustablerate mortgages both of which would tend to improve some households finances.,,2008
1.6168639659881592,2,the forecast showed real gdp rising at a rate somewhat above the growth rate of its potential in 2009 in response to the impetus from cumulative monetary policy easing continued strength in net exports a lessening drag from high oil prices and a relaxation of financial market strains.,,2008
0.84014892578125,1,however the increase in world petroleum prices in early march pointed to a renewed burst of energy price inflation in the near term.,,2008
1.8507030010223389,1,moreover although downside risks to growth remained members were also concerned about the upside risks to the inflation outlook given the continued increases in oil and commodity prices and the fact that some indicators suggested that inflation expectations had risen in recent months.,,2008
1.1199700832366943,1,moreover headline inflation had been generally above 2 percent over the past four years and participants noted that such persistently elevated readings could ultimately affect inflation expectations.,,2008
1.9397599697113037,2,the committee will continue to monitor economic and financial developments and will act as needed to promote sustainable economic growth and price stability.,,2008
1.9440512657165527,1,however in light of the continued increases in the prices of energy and some other commodities and the elevated state of some indicators of inflation expectations uncertainty about the inflation outlook remained high.,,2008
1.129155158996582,0,the committee also noted that recent policy actions including the rate reduction that was approved at the october 2829 meeting coordinated interest rate cuts by central banks extraordinary liquidity measures and official steps to strengthen financial systems should help over time to improve credit conditions and promote a return to moderate economic growth.,,2008
1.5329668521881104,1,subsequently money market futures rates rose substantially on net as strongerthanexpected data on spending and on labor markets along with somewhat improved conditions in financial markets appeared to impart greater confidence about prospects for economic activity.,,2008
1.261199951171875,0,the sharp drops and unusual volatility in the prices of many financial assets since the beginning of the fourth quarter were likely to cause more losses for financial institutions and a number of participants noted that loan delinquencies were increasing significantly in the consumer sector adding to pressures on banks balance sheets and reinforcing banks cautious lending stance.,,2008
0.48708081245422363,1,to help restrain inflation expectations and inflation mr. fisher felt it would be appropriate for the committee to tighten the stance of monetary policy.,,2008
0.8880279064178467,2,the committee expects inflation to moderate later this year and next year but the inflation outlook remains highly uncertain.,,2008
2.996249198913574,1,imports in july were led by a rapid increase in imports of oil reflecting both higher volumes and higher prices and were supported by a rise in imports of industrial supplies capital goods and services.,,2008
1.0435600280761719,0,the housing market remained weak with construction activity new home sales and home prices falling further.,,2008
1.6126952171325684,1,the downside risks to growth and the upside risks to inflation are both of significant concern to the committee.,,2008
1.6337928771972656,0,real disposable personal income also grew slowly in the first quarter restrained by rapidly rising prices for energy and food.,,2008
1.5416309833526611,0,energy prices dropped steeply and the rate of increase in food prices moderated somewhat.,,2008
1.0215799808502197,1,the further large increase in energy prices also prompted an upward revision of the forecast of headline pce inflation in the second half of 2008 and headline inflation was expected to exceed core inflation by a considerable margin this year.,,2008
0.8133199214935303,0,private payrolls continued to fall at a faster pace than earlier in the year and the unemployment rate rose to 6.7 percent.,,2008
1.0277912616729736,0,several participants reported that uncertainty about the economic outlook was leading firms to defer spending projects until prospects for economic activity became clearer.,,2008
2.5552070140838623,1,however others commented that wages might accelerate with a lag only after inflation expectations had moved higher and that it would be very costly to subsequently bring those expectations back down.,,2008
0.88181471824646,0,economic growth in the advanced foreign economies appeared to have slowed in the fourth quarter with recent data on household expenditures and retail sales weakening on balance and consumers and businesses considerably less upbeat about growth prospects.,,2008
1.0513660907745361,0,although data on consumer spending and nonresidential construction activity for the fourth quarter had come in above the staffs expectations most of the information received over the intermeeting period was weaker than had been previously expected.,,2008
1.489016056060791,0,those upward price pressures diminished recently prices of oil and other commodities fell sharply over the intermeeting period and nonoil import prices as well as producer prices of intermediate materials excluding food and energy declined in september.,,2008
1.5948140621185303,0,also the wealthtoincome ratio ticked down in the third quarter and appeared likely to decline again in the fourth quarter as equity prices had fallen since the end of the third quarter and available indicators pointed to continued declines in house prices in the fourth quarter.,,2008
1.1241540908813477,2,participants emphasized that the ultimate objective of special lending facilities and asset purchases was to support overall market functioning financial intermediation and economic growth.,,2008
1.1277880668640137,0,most projected that the economy would begin to recover slowly in the second half of 2009 aided by substantial monetary policy easing and by anticipated fiscal stimulus.,,2008
2.0048727989196777,2,while some expected an improving financial situation to contribute to a recovery in growth by mid2009 others judged that the period of economic weakness could persist for some time.,,2008
1.5789170265197754,0,tight conditions in the mortgage credit markets continued to restrain housing demand particularly for borrowers seeking nonconforming mortgages.,,2008
1.221886157989502,2,equity prices and yields on treasury securities had increased volatility in both equity and debt markets had ebbed somewhat and a range of credit risk premiums had moved down.,,2008
1.3358781337738037,1,members were also concerned about the heightened potential in current circumstances for an upward drift in longrun inflation expectations.,,2008
1.4317479133605957,0,the u.s. international trade deficit widened in april as a jump in imports outweighed a rise in exports.,,2008
0.5086240768432617,0,the labor market weakened further in september as private payrolls fell at a faster pace than earlier in the year and the unemployment rate remained above 6 percent.,,2008
0.922821044921875,0,accommodative monetary policy and a recovery in financial markets along with an abatement of the downdraft in housing activity were expected to help foster a further pickup in economic growth in 2009.,,2008
2.4318959712982178,2,against this backdrop nearly all members judged that leaving the federal funds rate unchanged at this meeting was appropriate and would most effectively promote progress toward the committees dual objectives of maximum employment and price stability.,,2008
0.9653420448303223,1,in this context the committee judged that some inflation risk remained and said that it would continue to monitor inflation developments carefully.,,2008
1.395664930343628,0,the committee agreed that the statement to be released after the meeting should indicate that economic activity had weakened further reflecting slower growth in consumer spending and softening in the labor market that financial markets remained under considerable stress and that the tightening of credit conditions and the deepening of the housing market contraction were likely to weigh on economic growth over the next few quarters.,,2008
1.557103157043457,2,the committee indicated that it would continue to monitor economic and financial developments and would act as needed to promote sustainable economic growth and price stability.,,2008
1.12375807762146,2,participants noted that very low levels of the federal funds rate had the potential to help buoy aggregate demand and economic activity but they also had potential costs in terms of the functioning of certain financial markets and some financial institutions.,,2008
2.229952096939087,1,although downside risks to growth remain the upside risks to inflation are also of significant concern to the committee.,,2008
1.3508069515228271,0,over the intermeeting period the expected path of monetary policy over the next year as measured by money market futures rates moved down sharply largely in response to softerthanexpected economic data releases and deteriorating financial market conditions.,,2008
1.3316600322723389,2,m2 increased strongly in january and february boosted primarily by heightened demands for the relative safety and liquidity of money market mutual funds.,,2008
2.052187204360962,1,however they also recognized that as economic activity recovered and financial conditions normalized the use of certain policy tools would need to be scaled back the size of the balance sheet and level of excess reserves would need to be reduced and the committees policy framework would return to focus on the level of the federal funds rate.,,2008
1.1670289039611816,0,household mortgage debt expanded at a slow rate in the fourth quarter reflecting continued weakness in home prices declining home sales and tighter credit conditions for some borrowers.,,2008
1.495110034942627,0,while the global efforts to recapitalize banks and guarantee deposits had helped stabilize the situation risk spreads remained higher asset prices lower and credit conditions tighter than prior to the recent disruptions.,,2008
1.32228684425354,1,inflation has been high spurred by the earlier increases in the prices of energy and some other commodities.,,2008
1.4484500885009766,2,several participants had marked down their nearterm outlook for economic activity and some judged that downside risks had increased but most continued to expect a gradual recovery in 2009.,,2008
1.4435062408447266,0,the manufacturing construction and temporary help industries continued to experience sizable losses in employment meanwhile retail trade and financial services registered larger declines than earlier in the year.,,2008
1.09958815574646,0,business equipment spending and industrial production had weakened in recent months and slowing economic activity in many foreign economies was damping the prospects for u.s. exports.,,2008
1.7174420356750488,0,weaker growth both in the united states and abroad should also contribute to a flattening of oil and other commodity prices over time which would also reduce price pressures and the threat of rising inflation expectations.,,2008
1.1496210098266602,0,in view of these considerations significant uncertainty attended the nearterm outlook for price pressures.,,2008
0.7131588459014893,0,the labor market deteriorated further in august as private payrolls declined and the unemployment rate moved markedly higher.,,2008
1.7408127784729004,1,however others viewed these risks as having increased particularly in light of continued elevated readings on headline inflation the low level of the real federal funds rate anecdotal information suggesting that firms were having more success in passing higher costs on to their customers and some signs of an upward drift over recent months in investors expectations and uncertainty regarding inflation over the longer run moreover the recent decline in energy prices might well be reversed in coming months.,,2008
1.6347198486328125,1,members generally anticipated that inflation would moderate however they emphasized the risks to the inflation outlook posed by persistent high readings on headline inflation and a possible unmooring of inflation expectations.,,2008
1.328077793121338,1,however participants had become more concerned about upside risks to the inflation outlookincluding the possibility that persistent advances in energy and food prices could spur increases in longrun inflation expectations.,,2008
1.8059191703796387,0,consistent with the shift in the economic outlook the revision in policy expectations and the reduction in the target federal funds rate yields on nominal treasury coupon securities declined substantially over the period since the december fomc meeting.,,2008
1.0783121585845947,1,inflation has been elevated and some indicators of inflation expectations have risen.,,2008
1.3253002166748047,0,the available indicators of recent economic activity had come in close to the staffs expectations and had continued to suggest that a substantial softening in economic activity was under way.,,2008
1.5211961269378662,2,core consumer price inflation remained relatively stable while headline inflation was elevated as a result of large increases in food and energy prices.,,2008
0.506392240524292,0,participants judged that the outlook for the housing market remained bleak with falling prices slow sales high inventories of unsold homes and further declines in construction activity over coming months.,,2008
1.1356351375579834,2,although slowing foreign growth would reduce a source of support for the u.s. economy at the same time that domestic spending was slackening it could also damp commodity prices and help reduce global price pressures.,,2008
2.556229829788208,2,the committee said that its action combined with those taken earlier including measures to foster market liquidity should help to promote moderate growth over time and to mitigate the risks to economic activity.,,2008
1.0716731548309326,0,the u.s. international trade deficit widened in february.,,2008
1.2734949588775635,2,the committee will continue to monitor economic and financial developments and will act as needed to promote sustainable economic growth and price stability.,,2008
1.3071019649505615,0,in the forecast prepared for the meeting the staff marked down its forecast of real gdp growth in the second half of 2008 and in 2009.,,2008
1.0222978591918945,0,several meeting participants noted that price discovery for mortgagerelated financial assets had become increasingly difficult in an environment of declining house prices and considerable uncertainty as to the ultimate extent of such declines.,,2008
1.0541660785675049,2,broad equity price indexes were volatile and declined modestly on net between the june and august fomc meetings.,,2008
1.7360742092132568,2,in april the deficit widened as imports recovered somewhat but it remained narrower than its firstquarter average.,,2016
1.433682918548584,0,it was also pointed out that investors potentially were becoming more comfortable locking in current yields in an environment in which low interest rates were expected to persist rather than engaging in the type of speculative behavior that could pose financial stability concerns.,,2016
1.4312586784362793,2,although the unemployment rate was little changed in recent months job gains had been solid on average.,,2016
1.577908992767334,0,manufacturing output decreased partly reflecting the effects on export demand of earlier appreciation of the foreign exchange value of the dollar.,,2016
1.7673630714416504,2,although the unemployment rate changed little over that period the labor force participation rate moved up and the pool of potential workers which includes the unemployed as well as those who would like a job but are not actively looking continued to shrink.,,2016
2.58807110786438,0,several commented that the stronger labor market still appeared to be exerting little upward pressure on wage or price inflation.,,2016
1.6371569633483887,2,with regard to recent financial developments it was noted that regulatory changes and impending mmf reforms likely had led to an increase in certain shortterm interest rates but these developments were expected to have only a small effect on the borrowing costs of nonfinancial corporations and little adverse influence on overall financial market conditions.,,2016
1.7570738792419434,1,in particular she viewed the supplyside benefits of allowing labor utilization to rise above its neutral level as temporary and noted that monetary policy was unable to affect the longerrun growth potential of the economy.,,2016
1.0969469547271729,1,they noted that the most recent employment report showed that job gains had been strong in june following weak growth in may and on balance payrolls and other labor market indicators pointed to some increase in labor utilization in recent months.,,2016
1.7550098896026611,0,some members saw with gradual adjustments of the stance of monetary policy only modest risk of a scenario in which an undershooting of the longerrun normal rate of unemployment would create a sharp acceleration in prices.,,2016
1.691070318222046,0,however inflation was projected to be marginally below the committees longerrun objective of 2 percent in 2019.,,2016
2.046095132827759,0,other participants continued to judge that labor utilization remained below that consistent with the committees maximumemployment objective.,,2016
1.885246992111206,2,participants generally expected that with gradual adjustments in the stance of monetary policy economic activity would expand at a moderate pace and labor market indicators would strengthen.,,2016
1.7052409648895264,0,however inflation was projected to be marginally below the committees longerrun objective of 2 percent in 2019.,,2016
1.5778450965881348,2,aggregate foreign economic growth appeared to pick up in the third quarter amid signs of recovery of oil production in canada and of improved manufacturing production in mexico.,,2016
1.1212778091430664,0,nonetheless manufacturing industries dependent on exports or the energy sector were still experiencing weak demand.,,2016
1.2240140438079834,1,in their discussion of the economic situation and the outlook participants agreed that information received over the intermeeting period suggested that the labor market had continued to strengthen and growth of economic activity had picked up from the modest pace seen in the first half of the year.,,2016
1.1243810653686523,2,declines in european bank stock prices following the brexit vote also reversed later in the intermeeting period.,,2016
1.3314440250396729,0,market interest rates on overnight repurchase agreements repos fell during the intermeeting period.,,2016
0.7229771614074707,0,this accommodative stance of monetary policy was expected to support further improvement in labor market conditions and a return to 2 percent inflation.,,2016
1.1194031238555908,0,with inflation still below the committees longerrun objective and likely to continue to respond only slowly to somewhat tighter labor markets most also saw relatively low risk that a further gradual strengthening of the labor market would generate an unwanted increase in inflationary pressures.,,2016
1.5333311557769775,2,regarding the outlook for inflation incoming information appeared to be broadly in line with most participants earlier expectations that inflation would gradually rise to 2 percent over the medium term.,,2016
0.4294090270996094,0,the risks to the projection for inflation were still seen as weighted to the downside reflecting the possibility that longerterm inflation expectations may have edged down and that the foreign exchange value of the dollar could rise substantially which would put additional downward pressure on inflation.,,2016
1.1610801219940186,2,however the projected stepup in real gdp growth over the second half of this year was marked down a little partly reflecting softer news on construction.,,2016
2.8916850090026855,1,committee policy action in their discussion of monetary policy for the period ahead members judged that the information received since the committee met in september indicated that the labor market had continued to strengthen and that growth of economic activity had picked up from the modest pace seen in the first half of this year.,,2016
1.3281171321868896,1,the committees decision to raise the target range for the federal funds rate to 14 to 12 percent at the december meeting was widely anticipated in financial markets and elicited little reaction in treasury and interest rate futures markets.,,2016
1.5558793544769287,1,economic activity in the second half of the year was expected to be buoyed in part by a pickup in business fixed investment and some rebuilding of inventories.,,2016
1.537405014038086,2,members continued to expect inflation to remain low in the near term but most anticipated that with gradual adjustments in the stance of monetary policy inflation would rise to the committees 2 percent objective over the medium term.,,2016
0.9829339981079102,0,in early january the michigan survey measure of median inflation expectations over the next 5 to 10 years ticked up but continued to run near the low end of its typical range of the past 15 years.,,2016
1.831007957458496,1,information available since the june fomc meeting showed solid employment growth economic growth near its trend and inflation outcomes aligning with the committees objective.,,2016
1.2414207458496094,1,growth in household spending has strengthened.,,2016
1.9002392292022705,0,the unemployment rate was expected to remain relatively flat over the second half of the year and then to gradually decline further over this period the unemployment rate was projected to run somewhat below the staffs estimate of its longerrun natural rate.,,2016
2.131370782852173,2,the shift in policy expectations along with incoming data showing that economic growth abroad picked up during the first quarter of the year seemed to contribute to the improved tone in global financial markets.,,2016
1.2945780754089355,2,a staff briefing reviewed the subcommittees proposal noting that these socalled fan charts could be constructed largely from information on historical errors from government and privatesector forecasts that is already provided in the sep thereby making it easy to explain the new charts to the public in addition the inclusion of a fan chart for the federal funds rate could help convey to the public that the future path of monetary policy is uncertain and will depend on economic and financial developments.,,2016
2.52156400680542,2,consistent with the committees decision to leave the target range for the federal funds rate unchanged the board of governors took no action to change the interest rates on reserves or discount rates.,,2016
1.535383939743042,2,although most participants judged that labor market conditions were at or approaching those consistent with maximum employment their views on the implications for progress on the committees policy objectives varied.,,2016
1.4677960872650146,1,such large and persistent deviations of the federal funds rate from these benchmarks in their view posed a risk that the removal of policy accommodation was proceeding too slowly and that the committee might in the future find it necessary to raise the federal funds rate quickly to combat inflation pressures potentially unduly disrupting economic or financial activity.,,2016
1.2654480934143066,1,nominal yields on longerterm u.s. treasury securities rose substantially over the period reflecting both higher real yields and an increase in inflation compensation.,,2016
1.534546136856079,0,the risks to the forecast for real gdp were seen as tilted to the downside reflecting the staffs assessment that monetary policy appeared to be better positioned to offset large positive shocks than substantial adverse ones.,,2016
0.610450029373169,2,this assessment would take into account a wide range of information including measures of labor market conditions indicators of inflation pressures and inflation expectations and readings on financial and international developments.,,2016
1.5248498916625977,0,some others however expressed the view that the increase was unlikely to be sustained in part because it appeared to reflect to an appreciable degree increases in prices that had been relatively volatile in the past.,,2016
1.319762945175171,2,a significant number of sloos respondents reportedly eased lending standards on residential mortgages eligible for purchase by the governmentsponsored enterprises and a significant number also experienced stronger demand overall for rre loans in the first quarter.,,2016
1.5567119121551514,2,the committee currently expects that with gradual adjustments in the stance of monetary policy economic activity will expand at a moderate pace and labor market indicators will strengthen.,,2016
1.879619836807251,2,the forecast for consumer price inflation was essentially unchanged from the previous projection.,,2016
1.3986740112304688,0,however other participants were less confident that inflation would return to its target level over the medium term.,,2016
1.2502620220184326,1,some participants believed that it would be appropriate to raise the target range for the federal funds rate relatively soon if the labor market continued to improve and economic activity strengthened while some others preferred to wait for more convincing evidence that inflation was moving toward the committees 2 percent objective.,,2016
0.9892852306365967,1,the average rate of growth of cre loans at banks continued to be strong in october and november.,,2016
1.4469969272613525,2,it was also noted that businesses might satisfy increases in labor demand in part by converting involuntary parttime jobs to fulltime positions.,,2016
1.4309439659118652,0,the vote by the united kingdom to leave the eu led to sharp declines in risk asset prices and a spike in volatility in financial markets early in the intermeeting period.,,2016
1.1088566780090332,0,marketbased measures of inflation compensation had moved up but remained low most surveybased measures of longerterm inflation expectations had changed little on balance in recent months.,,2016
1.551975965499878,0,global financial market conditions deteriorated sharply in january as recent developments in chinese financial markets and the further decrease in crude oil prices appeared to increase concerns about global economic growth.,,2016
1.122791051864624,0,although several participants indicated that there was uncertainty as to how long the low level of r would persist one pointed to a growing consensus that the long period of slow productivity growth and recent evidence that the neutral rate had fallen across countries suggested that r was likely to remain low for some time.,,2016
0.8210349082946777,0,the survey of primary dealers and the survey of market participants indicated that the median expectation of cpi inflation 5 to 10 years ahead was essentially unchanged in january.,,2016
1.6828601360321045,0,inflation had increased since earlier in the year but was still below the committees 2 percent longerrun objective partly reflecting earlier declines in energy prices and in prices of nonenergy imports.,,2016
1.3477528095245361,0,later in the period however investors concerns eased substantially on the resolution of some of the nearterm political uncertainty in the united kingdom increased expectations for additional policy stimulus in europe and japan and u.s. data on employment and retail sales in june that exceeded market expectations.,,2016
0.7593779563903809,2,consistent with its statutory mandate the committee seeks to foster maximum employment and price stability.,,2016
1.033094882965088,2,the committee continues to closely monitor inflation indicators and global economic and financial developments.,,2016
2.6635448932647705,0,marketbased measures of inflation compensation remained low most surveybased measures of longerrun inflation expectations were little changed on balance in recent months.,,2016
1.5328171253204346,2,the staff viewed the uncertainty around its january projections for real gdp growth the unemployment rate and inflation as similar to the average of the past 20 years.,,2016
1.4236741065979004,2,although the unemployment rate has declined job gains have diminished.,,2016
1.7353830337524414,2,many participants however anticipated that relative strength in household spending would be partially offset by weakness in net exports associated with lackluster foreign growth and the appreciation of the dollar since mid2014.,,2016
2.4590139389038086,2,nevertheless recent readings on key factors that influence consumer spending were consistent with a pickup in real pce growth in the coming months.,,2016
1.195478916168213,0,a number of factors likely contributed to the improvement including expectations of more accommodative monetary policy in the united states.,,2016
1.2333080768585205,2,the unemployment rate was forecast to edge down gradually on net and to continue to run below the staffs estimate of its longerrun natural rate through the end of 2019 the path for the unemployment rate was a little lower than in the previous projection.,,2016
1.1355419158935547,0,surveybased measures of longerrun inflation expectations were mixed in recent months while marketbased measures of inflation compensation declined from levels that were already low.,,2016
1.9435460567474365,2,economic growth slowed slightly in china but remained robust supported by a modest pickup in growth of chinese manufacturing output.,,2016
1.4471650123596191,0,in contrast economic growth weakened in canada in part because investment spending continued to be weighed down by the effects of the sharp decline in oil prices since the middle of 2014.,,2016
2.2548880577087402,1,measures of inflation compensation extended an upward trajectory that began around midyear.,,2016
1.4350061416625977,2,global risk asset prices broadly increased amid improving sentiment among investors and low volatility.,,2016
1.330259084701538,0,the nearterm outlook for farm income remained weak despite recent increases in the futures prices of some agricultural commodities.,,2016
2.020028829574585,1,two participants noted that several standard policy benchmarks such as a number of interest rate rules and some measures of the equilibrium real interest rate continued to imply values for the federal funds rate well above the current target range.,,2016
1.4626169204711914,2,accordingly these participants believed that it would be important to evaluate whether incoming information was consistent with their expectation that economic growth would pick up and thus support continued improvement in the labor market.,,2016
1.1230709552764893,0,with regard to the external sector a number of participants said that they expected declines in net exports to continue to subtract from real gdp growth reflecting weak foreign activity as well as the earlier appreciation of the dollar.,,2016
0.5118050575256348,2,consistent with its statutory mandate the committee seeks to foster maximum employment and price stability.,,2016
1.6766517162322998,0,the pace of foreign real gdp growth appeared to slow in the second quarter driven in large part by temporary factors such as wildfires in canada and to a lesser extent by a deceleration of activity in the euro area.,,2016
1.4277989864349365,0,over the previous two years manufacturing output was relatively flat reflecting the effects of weak export demand spillovers from the earlier declines in crude oil and natural gas drilling and slow domestic capital investment more generally.,,2016
1.9632980823516846,1,in that regard a few cited concerns about rapidly rising prices of cre including multifamily properties or about illiquidity of the assets of some mutual funds.,,2016
1.3802859783172607,2,the 12month change in core pce prices also continued to run below 2 percent but it moved up to 1.7 percent in january and february from 1.4 percent at the end of 2015.,,2016
1.6377720832824707,2,participants views on current conditions and the economic outlook in conjunction with this fomc meeting members of the board of governors and federal reserve bank presidents submitted their projections of the most likely outcomes for real gdp growth the unemployment rate inflation and the federal funds rate for each year from 2016 through 2018 and over the longer run.,,2016
1.7420258522033691,1,marketbased measures of inflation compensation had moved up considerably over the intermeeting period.,,2016
1.687837839126587,0,longterm sovereign bond yields declined notably in the advanced economies in part as foreign central banks announced additional monetary policy easing measures.,,2016
1.41379714012146,1,total nonfarm payroll employment expanded strongly on average in july and august.,,2016
1.4025120735168457,0,inflation had continued to run below the committees 2 percent longerrun objective partly reflecting earlier declines in energy prices and in prices of nonenergy imports.,,2016
0.7653918266296387,2,in determining the timing and size of future adjustments to the target range for the federal funds rate the committee will assess realized and expected economic conditions relative to its objectives of maximum employment and 2 percent inflation.,,2016
1.3813328742980957,2,the unemployment rate dropped to 4.7 percent in may partly reflecting an unusually large number of unemployed persons exiting the labor force.,,2016
1.4924860000610352,2,similarly broad equity price indexes ended this interval only a bit lower and onemonthahead optionimplied volatility on the sp 500 index the vix declined on balance.,,2016
1.0028448104858398,2,although the incoming data suggested that aggregate spending in the first quarter had been weaker than expected participants continued to anticipate that economic activity would expand at a moderate pace over the medium term and that labor market indicators would continue to strengthen.,,2016
0.990386962890625,0,a couple of members preferred also to wait for more evidence that inflation would rise to 2 percent on a sustained basis.,,2016
1.528278112411499,0,downward pressure on domestic energy activity intensified over the intermeeting period as oil prices dropped further.,,2016
1.4335949420928955,0,broad u.s. equity price indexes declined sharply over the intermeeting period exhibiting a high correlation with movements in crude oil prices and foreign equity indexes.,,2016
1.340979814529419,2,households net worth was boosted by the rise in equity prices over the intermeeting period and by further strong increases in home values through february.,,2016
1.831437110900879,2,marketbased measures of uncertainty regarding monetary policy at horizons beyond one year moved up suggesting that some of the firming in ois rates could reflect a rise in term premiums.,,2016
0.5097179412841797,2,this assessment will take into account a wide range of information including measures of labor market conditions indicators of inflation pressures and inflation expectations and readings on financial and international developments.,,2016
0.5145370960235596,2,however the factors affecting market rates as well as the relationships between the policy interest rate and other shortterm interest rates would need to be well understood in deciding on a particular policy rate.,,2016
1.9451448917388916,2,in part the projected slow growth of real gdp in the fourth quarter of 2015 appeared to be caused by reduced inventory investment and a weatherrelated slowing in consumer spending on energy servicesdevelopments that would likely be reversed in the current quarter.,,2016
0.4351539611816406,0,the stance of monetary policy remains accommodative thereby supporting further improvement in labor market conditions and a return to 2 percent inflation.,,2016
1.0315778255462646,1,regarding the outlook for consumer spending a number of participants noted that the recent moderation in spending seemed inconsistent with continued strong gains in households real income from rising employment and falling energy prices and with the relatively elevated level of consumer sentiment.,,2016
3.012950897216797,1,core pce price inflation had also moved up moderately over the past year and over the 12 months ending in october it was 1.7 percent for a third consecutive month.,,2016
1.9683239459991455,2,risk sentiment also appeared to improve further on net accompanied by a decline in financial market volatility and higher oil prices.,,2016
1.5389440059661865,0,measures of inflation compensation based on inflation swaps also declined but less than tipsbased measures consistent with anecdotal reports suggesting that a portion of the declines in tipsbased measures might have been driven by elevated demand for longerterm nominal treasury securities.,,2016
1.6362662315368652,2,amid signs that most firms had worked down their inventories to more comfortable levels industrial production increased slightly after having declined for nearly a year and a half and payroll employment appeared to be bottoming out.,,2002
1.8033967018127441,0,reduced demand for mortgage refinancing also seemed to have contributed to the deceleration of m2.,,2002
2.074918031692505,1,the members agreed that a pickup in capital spending remained the essential factor in the outlook for substantial strengthening of economic activity.,,2002
1.452836036682129,0,with regard to labor costs average hourly earnings of production or nonsupervisory workers decelerated sharply over the twelve months ended in august reflecting the effects of both the rise in unemployment and the drop in consumer price inflation.,,2002
1.1149060726165771,0,at the producer level core prices for finished goods changed little in november and december and the index for core producer inflation slowed noticeably last year.,,2002
1.8892061710357666,0,against the background of its longrun goals of price stability and sustainable economic growth and of the information currently available the committee believes that the risks continue to be weighted mainly toward conditions that may generate economic weakness in the foreseeable future.,,2002
1.5937836170196533,0,although foreign economic activity appeared to be picking up to some extent and the dollar had edged lower net exports were expected to remain a negative factor in the growth of the domestic economy.,,2002
1.1259551048278809,0,against the backdrop of smaller gains in disposable personal income and low readings on consumer confidence growth of consumer spending had been quite sluggish in the last several months.,,2002
1.533323049545288,0,the dollars decline against the major foreign currencies occurred as questions about the strength of u.s. economic recovery and corporate earnings and the related lowering of expectations for nearterm monetary tightening led to concerns that net foreign capital inflows might not be consistent with a stable exchange value for the dollar in the context of growing u.s. net international indebtedness.,,2002
1.5327978134155273,1,that assessment was subsequently strengthened by data on spending and output released during the intermeeting interval that came in well above market expectations.,,2002
1.686311960220337,1,on balance recent developments suggested that the course of final sales now had a more positive contour over the forecast horizon and that resource utilization would rise somewhat more than anticipated earlier despite higher projected growth in structural productivity.,,2002
1.2406580448150635,0,although higher energy prices continued to push up headline consumer price inflation in march inflation had moved downward over the past twelve months.,,2002
1.7697968482971191,2,at the conclusion of the discussion the committee voted to authorize and direct the federal reserve bank of new york until it was instructed otherwise to execute transactions in the system account in accordance with the following domestic policy directive the federal open market committee seeks monetary and financial conditions that will foster price stability and promote sustainable growth in output.,,2002
1.6137890815734863,1,despite the pickup in private payrolls the unemployment rate rose to 6.0 percent in april perhaps reflecting to an important extent the incentives created by the new federal program of extended unemployment benefits for some jobless workers to continue or resume looking for work.,,2002
1.7086079120635986,2,how soon the gloom surrounding the outlook for a pickup in sales and profits and the associated concerns in financial markets would dissipate was subject to substantial uncertainty but increasing needs for capital as the economy continued to expand further growth in investment opportunities in conjunction with the uptrend in structural productivity and the temporary tax incentive provision for equipment and software likely would support a sustained recovery in investment expenditures over coming quarters that would provide essential impetus for lifting economic growth.,,2002
0.8738648891448975,0,against that background members continued to view the greater risks to the economy as those relating to concerns about economic activity rather than prices.,,2002
1.6584489345550537,0,the federal tax cuts and large increases in federal spending legislated over the past year were expected to provide support for aggregate demand over the projection period.,,2002
1.2191081047058105,2,the outlook for business capital expenditures would be governed to an important extent by business expectations regarding sales and profits.,,2002
1.0611231327056885,0,in south america economic and financial conditions had deteriorated significantly during the intermeeting period especially in brazil and uruguay and economic activity remained particularly weak in argentina and venezuela.,,2002
